ida,idb,kmdist
AGO,KGZ,8350
AGO,UZB,7904
AGO,KAZ,8581
AGO,CHN,11700
AGO,TBT,9299
AGO,MNG,10947
AGO,TWN,12238
AGO,KOR,12649
AGO,PRK,12518
AGO,KOR,12649
AGO,JPN,13822
AGO,IND,7964
AGO,BTN,9095
AGO,PAK,7792
AGO,BGD,9077
AGO,MMR,9511
AGO,LKA,7554
AGO,NPL,8681
AGO,MDV,6750
AGO,THA,9918
AGO,KHM,10353
AGO,LAO,10212
AGO,VNM,10549
AGO,DRV,10597
AGO,RVN,10536
AGO,MYS,9884
AGO,SGP,10091
AGO,BRN,11334
AGO,PHL,12131
AGO,IDN,10308
AGO,ETM,12295
AGO,AUS,13353
AGO,PNG,14583
AGO,NZL,14232
AGO,VAN,16072
AGO,SLB,15817
AGO,FJI,16686
AGO,MSI,17236
AGO,PAL,13549
AGO,FSM,16155
AGO,WSM,16674
MOZ,USA,13403
MOZ,CAN,13406
MOZ,BHS,12905
MOZ,CUB,13481
MOZ,HTI,12336
MOZ,DOM,12101
MOZ,JAM,12752
MOZ,TTO,10898
MOZ,BRB,10839
MOZ,DMA,11031
MOZ,GRN,10999
MOZ,SLU,11029
MOZ,SVG,11006
MOZ,AAB,11240
MOZ,SKN,11345
MOZ,BLZ,13858
MOZ,MEX,15024
MOZ,GTM,13976
MOZ,HND,13640
MOZ,SLN,13808
MOZ,NIC,13454
MOZ,CRI,13141
MOZ,PAN,12629
MOZ,COL,11891
MOZ,VEN,11431
MOZ,GUY,10396
MOZ,SUR,10056
MOZ,ECU,12089
MOZ,PER,11294
MOZ,BRA,8310
MOZ,BOL,10229
MOZ,PRY,8809
MOZ,CHL,9566
MOZ,ARG,8503
MOZ,URY,8302
MOZ,UK,9138
MOZ,IRL,9559
MOZ,NLD,9089
MOZ,BEL,8908
MOZ,LUX,8820
MOZ,FRA,8774
MOZ,MNC,8170
MOZ,LIE,8459
MOZ,CHE,8413
MOZ,ESP,8247
MOZ,AND,8257
MOZ,PRT,8345
MOZ,GMY,8878
MOZ,GFR,8823
MOZ,GDR,8878
MOZ,POL,8751
MOZ,AUH,8391
MOZ,AUT,8391
MOZ,HUN,8236
MOZ,CZE,8641
MOZ,CZE,8641
MOZ,SVK,8376
MOZ,ITA,7739
MOZ,SNM,8028
MOZ,MLT,7133
MOZ,ALB,7577
MOZ,SRB,7892
MOZ,MNE,7734
MOZ,MKD,7650
MOZ,HRV,8083
MOZ,YUG,7892
MOZ,BHI,7818
MOZ,SLN,8214
MOZ,GRC,7181
MOZ,CYP,6790
MOZ,BGR,7631
MOZ,MDA,8130
MOZ,ROU,7818
MOZ,RUS,9033
MOZ,EST,9488
MOZ,LVA,9167
MOZ,LTU,8932
MOZ,UKR,8463
MOZ,BLR,8810
MOZ,ARM,7450
MOZ,GEO,7461
MOZ,AZE,7565
MOZ,FIN,9593
MOZ,SWE,9553
MOZ,NOR,9677
MOZ,DNK,9217
MOZ,ISL,11056
MOZ,CPV,7688
MOZ,STP,4067
MOZ,GNB,6643
MOZ,GNQ,3947
MOZ,GNB,6866
MOZ,MLI,6093
MOZ,SEN,7007
MOZ,BEN,4805
MOZ,MRT,7171
MOZ,NER,5446
MOZ,CIV,5422
MOZ,GIN,6330
MOZ,BFA,5608
MOZ,LBR,5876
MOZ,SLE,6232
MOZ,GHA,4909
MOZ,TGO,4912
MOZ,CMR,3950
MOZ,NGA,4758
MOZ,GAB,3807
MOZ,CAF,3663
MOZ,TCD,4637
MOZ,COG,3057
MOZ,COD,3057
MOZ,UGA,2902
MOZ,KEN,2822
MOZ,TAZ,2338
MOZ,ZAN,2325
MOZ,BDI,2584
MOZ,RWA,2787
MOZ,SOM,3413
MOZ,DJI,4328
MOZ,ETH,3955
MOZ,ERI,4654
MOZ,AGO,2858
MOZ,ZMB,1293
MOZ,ZWE,1012
MOZ,MWI,1448
MOZ,ZAF,433
MOZ,TRA,433
MOZ,OFS,706
MOZ,NAM,1619
MOZ,LSO,618
MOZ,BWA,692
MOZ,SWZ,133
MOZ,MDG,1795
MOZ,COM,2019
MOZ,MUS,2655
MOZ,SEY,3432
MOZ,MAR,7780
MOZ,DZA,7569
MOZ,TUN,7296
MOZ,LBY,6777
MOZ,SDN,4571
MOZ,IRN,7085
MOZ,TUR,7244
MOZ,IRQ,6686
MOZ,EGY,6234
MOZ,SYR,6584
MOZ,LBN,6583
MOZ,JOR,6365
MOZ,ISR,6459
MOZ,SAU,5780
MOZ,YAR,4740
MOZ,YEM,4740
MOZ,YPR,4451
MOZ,KWT,6340
MOZ,BHR,6133
MOZ,QAT,6075
MOZ,ARE,6050
MOZ,OMN,6133
MOZ,AFG,7721
MOZ,TKM,7523
MOZ,TJK,8069
MOZ,KGZ,8723
MOZ,UZB,8369
MOZ,KAZ,8934
MOZ,CHN,11299
MOZ,TBT,8791
MOZ,MNG,11016
MOZ,TWN,11115
MOZ,KOR,12084
MOZ,PRK,12057
MOZ,KOR,12084
MOZ,JPN,13128
MOZ,IND,7689
MOZ,BTN,8499
MOZ,PAK,7846
MOZ,BGD,8291
MOZ,MMR,8320
MOZ,LKA,6228
MOZ,NPL,8175
MOZ,MDV,5438
MOZ,THA,8535
MOZ,KHM,8829
MOZ,LAO,8965
MOZ,VNM,8989
MOZ,DRV,9473
MOZ,RVN,8978
MOZ,MYS,8089
MOZ,SGP,8198
MOZ,BRN,9443
MOZ,PHL,10537
MOZ,IDN,8145
MOZ,ETM,9889
MOZ,AUS,10496
MOZ,PNG,11964
MOZ,NZL,11595
MOZ,VAN,13218
MOZ,SLB,13101
MOZ,FJI,13879
MOZ,MSI,14952
MOZ,PAL,11561
MOZ,FSM,13893
MOZ,WSM,13816
ZMB,USA,12375
ZMB,CAN,12286
ZMB,BHS,12126
ZMB,CUB,12750
ZMB,HTI,11647
ZMB,DOM,11402
ZMB,JAM,12100
ZMB,TTO,10293
ZMB,BRB,10176
ZMB,DMA,10374
ZMB,GRN,10369
ZMB,SLU,10363
ZMB,SVG,10353
ZMB,AAB,10521
ZMB,SKN,10626
ZMB,BLZ,13277
ZMB,MEX,14451
ZMB,GTM,13477
ZMB,HND,13131
ZMB,SLN,13320
ZMB,NIC,12985
ZMB,CRI,12706
ZMB,PAN,12182
ZMB,COL,11497
ZMB,VEN,10876
ZMB,GUY,9836
ZMB,SUR,9499
ZMB,ECU,11828
ZMB,PER,11276
ZMB,BRA,8128
ZMB,BOL,10217
ZMB,PRY,8911
ZMB,CHL,9924
ZMB,ARG,8805
ZMB,URY,8593
ZMB,UK,7845
ZMB,IRL,8267
ZMB,NLD,7797
ZMB,BEL,7615
ZMB,LUX,7527
ZMB,FRA,7481
ZMB,MNC,6876
ZMB,LIE,7169
ZMB,CHE,7120
ZMB,ESP,6969
ZMB,AND,6967
ZMB,PRT,7090
ZMB,GMY,7596
ZMB,GFR,7532
ZMB,GDR,7596
ZMB,POL,7489
ZMB,AUH,7112
ZMB,AUT,7112
ZMB,HUN,6964
ZMB,CZE,7360
ZMB,CZE,7360
ZMB,SVK,7098
ZMB,ITA,6448
ZMB,SNM,6738
ZMB,MLT,5842
ZMB,ALB,6302
ZMB,SRB,6622
ZMB,MNE,6458
ZMB,MKD,6381
ZMB,HRV,6801
ZMB,YUG,6622
ZMB,BHI,6541
ZMB,SLN,6929
ZMB,GRC,5917
ZMB,CYP,5587
ZMB,BGR,6369
ZMB,MDA,6895
ZMB,ROU,6570
ZMB,RUS,7841
ZMB,EST,8242
ZMB,LVA,7917
ZMB,LTU,7686
ZMB,UKR,7237
ZMB,BLR,7572
ZMB,ARM,6338
ZMB,GEO,6353
ZMB,AZE,6507
ZMB,FIN,8348
ZMB,SWE,8288
ZMB,NOR,8398
ZMB,DNK,7937
ZMB,ISL,9763
ZMB,CPV,6718
ZMB,STP,2963
ZMB,GNB,5666
ZMB,GNQ,2783
ZMB,GNB,5870
ZMB,MLI,5024
ZMB,SEN,6005
ZMB,BEN,3690
ZMB,MRT,6106
ZMB,NER,4261
ZMB,CIV,4407
ZMB,GIN,5364
ZMB,BFA,4470
ZMB,LBR,4928
ZMB,SLE,5277
ZMB,GHA,3840
ZMB,TGO,3816
ZMB,CMR,2752
ZMB,NGA,3633
ZMB,GAB,2679
ZMB,CAF,2383
ZMB,TCD,3356
ZMB,COG,1893
ZMB,COD,1893
ZMB,UGA,1732
ZMB,KEN,1804
ZMB,TAZ,1543
ZMB,ZAN,1526
ZMB,BDI,1338
ZMB,RWA,1561
ZMB,SOM,2648
ZMB,DJI,3353
ZMB,ETH,2896
ZMB,ERI,3564
ZMB,AGO,1842
ZMB,MOZ,1293
ZMB,ZWE,347
ZMB,MWI,594
ZMB,ZAF,1113
ZMB,TRA,1113
ZMB,OFS,1581
ZMB,NAM,1425
ZMB,LSO,1558
ZMB,BWA,1035
ZMB,SWZ,1251
ZMB,MDG,2065
ZMB,COM,1662
ZMB,MUS,3132
ZMB,SEY,3186
ZMB,MAR,6535
ZMB,DZA,6284
ZMB,TUN,6003
ZMB,LBY,5484
ZMB,SDN,3376
ZMB,IRN,6075
ZMB,TUR,6034
ZMB,IRQ,5599
ZMB,EGY,5015
ZMB,SYR,5409
ZMB,LBN,5400
ZMB,JOR,5190
ZMB,ISR,5271
ZMB,SAU,4778
ZMB,YAR,3758
ZMB,YEM,3758
ZMB,YPR,3518
ZMB,KWT,5323
ZMB,BHR,5188
ZMB,QAT,5133
ZMB,ARE,5178
ZMB,OMN,5341
ZMB,AFG,6946
ZMB,TKM,6581
ZMB,TJK,7242
ZMB,KGZ,7910
ZMB,UZB,7513
ZMB,KAZ,8133
ZMB,CHN,10863
ZMB,TBT,8340
ZMB,MNG,10376
ZMB,TWN,11009
ZMB,KOR,11742
ZMB,PRK,11668
ZMB,KOR,11742
ZMB,JPN,12876
ZMB,IND,7107
ZMB,BTN,8080
ZMB,PAK,7132
ZMB,BGD,7956
ZMB,MMR,8187
ZMB,LKA,6118
ZMB,NPL,7707
ZMB,MDV,5298
ZMB,THA,8508
ZMB,KHM,8884
ZMB,LAO,8875
ZMB,VNM,9066
ZMB,DRV,9331
ZMB,RVN,9054
ZMB,MYS,8286
ZMB,SGP,8456
ZMB,BRN,9718
ZMB,PHL,10661
ZMB,IDN,8576
ZMB,ETM,10502
ZMB,AUS,11635
ZMB,PNG,12751
ZMB,NZL,12871
ZMB,VAN,14286
ZMB,SLB,13976
ZMB,FJI,15071
ZMB,MSI,15553
ZMB,PAL,11923
ZMB,FSM,14455
ZMB,WSM,14907
ZWE,USA,12721
ZWE,CAN,12633
ZWE,BHS,12452
ZWE,CUB,13071
ZWE,HTI,11960
ZWE,DOM,11717
ZWE,JAM,12409
ZWE,TTO,10592
ZWE,BRB,10483
ZWE,DMA,10680
ZWE,GRN,10672
ZWE,SLU,10671
ZWE,SVG,10659
ZWE,AAB,10836
ZWE,SKN,10942
ZWE,BLZ,13579
ZWE,MEX,14756
ZWE,GTM,13767
ZWE,HND,13422
ZWE,SLN,13608
ZWE,NIC,13269
ZWE,CRI,12983
ZWE,PAN,12460
ZWE,COL,11763
ZWE,VEN,11168
ZWE,GUY,10127
ZWE,SUR,9788
ZWE,ECU,12070
ZWE,PER,11464
ZWE,BRA,8341
ZWE,BOL,10399
ZWE,PRY,9062
ZWE,CHL,10013
ZWE,ARG,8905
ZWE,URY,8695
ZWE,UK,8144
ZWE,IRL,8574
ZWE,NLD,8087
ZWE,BEL,7908
ZWE,LUX,7817
ZWE,FRA,7781
ZWE,MNC,7172
ZWE,LIE,7455
ZWE,CHE,7413
ZWE,ESP,7292
ZWE,AND,7277
ZWE,PRT,7423
ZWE,GMY,7867
ZWE,GFR,7820
ZWE,GDR,7867
ZWE,POL,7739
ZWE,AUH,7380
ZWE,AUT,7380
ZWE,HUN,7224
ZWE,CZE,7630
ZWE,CZE,7630
ZWE,SVK,7364
ZWE,ITA,6734
ZWE,SNM,7021
ZWE,MLT,6129
ZWE,ALB,6566
ZWE,SRB,6880
ZWE,MNE,6722
ZWE,MKD,6638
ZWE,HRV,7073
ZWE,YUG,6880
ZWE,BHI,6807
ZWE,SLN,7204
ZWE,GRC,6169
ZWE,CYP,5795
ZWE,BGR,6620
ZWE,MDA,7125
ZWE,ROU,6809
ZWE,RUS,8044
ZWE,EST,8480
ZWE,LVA,8158
ZWE,LTU,7924
ZWE,UKR,7460
ZWE,BLR,7804
ZWE,ARM,6497
ZWE,GEO,6510
ZWE,AZE,6642
ZWE,FIN,8586
ZWE,SWE,8541
ZWE,NOR,8666
ZWE,DNK,8206
ZWE,ISL,10066
ZWE,CPV,7057
ZWE,STP,3309
ZWE,GNB,6005
ZWE,GNQ,3130
ZWE,GNB,6211
ZWE,MLI,5369
ZWE,SEN,6347
ZWE,BEN,4036
ZWE,MRT,6452
ZWE,NER,4607
ZWE,CIV,4748
ZWE,GIN,5701
ZWE,BFA,4817
ZWE,LBR,5263
ZWE,SLE,5614
ZWE,GHA,4184
ZWE,TGO,4162
ZWE,CMR,3098
ZWE,NGA,3980
ZWE,GAB,3026
ZWE,CAF,2709
ZWE,TCD,3680
ZWE,COG,2240
ZWE,COD,2240
ZWE,UGA,1909
ZWE,KEN,1894
ZWE,TAZ,1521
ZWE,ZAN,1505
ZWE,BDI,1572
ZWE,RWA,1778
ZWE,SOM,2641
ZWE,DJI,3439
ZWE,ETH,3018
ZWE,ERI,3705
ZWE,AGO,2175
ZWE,MOZ,1012
ZWE,ZMB,347
ZWE,MWI,527
ZWE,ZAF,929
ZWE,TRA,929
ZWE,OFS,1424
ZWE,NAM,1548
ZWE,LSO,1382
ZWE,BWA,932
ZWE,SWZ,995
ZWE,MDG,1768
ZWE,COM,1487
ZWE,MUS,2825
ZWE,SEY,3023
ZWE,MAR,6871
ZWE,DZA,6601
ZWE,TUN,6303
ZWE,LBY,5780
ZWE,SDN,3575
ZWE,IRN,6187
ZWE,TUR,6246
ZWE,IRQ,5745
ZWE,EGY,5232
ZWE,SYR,5600
ZWE,LBN,5595
ZWE,JOR,5381
ZWE,ISR,5470
ZWE,SAU,4883
ZWE,YAR,3850
ZWE,YEM,3850
ZWE,YPR,3587
ZWE,KWT,5437
ZWE,BHR,5271
ZWE,QAT,5214
ZWE,ARE,5232
ZWE,OMN,5366
ZWE,AFG,6972
ZWE,TKM,6667
ZWE,TJK,7287
ZWE,KGZ,7952
ZWE,UZB,7569
ZWE,KAZ,8172
ZWE,CHN,10799
ZWE,TBT,8270
ZWE,MNG,10369
ZWE,TWN,10858
ZWE,KOR,11655
ZWE,PRK,11593
ZWE,KOR,11655
ZWE,JPN,12770
ZWE,IND,7071
ZWE,BTN,8000
ZWE,PAK,7138
ZWE,BGD,7852
ZWE,MMR,8032
ZWE,LKA,5948
ZWE,NPL,7640
ZWE,MDV,5130
ZWE,THA,8329
ZWE,KHM,8688
ZWE,LAO,8713
ZWE,VNM,8866
ZWE,DRV,9183
ZWE,RVN,8854
ZWE,MYS,8058
ZWE,SGP,8216
ZWE,BRN,9478
ZWE,PHL,10456
ZWE,IDN,8303
ZWE,ETM,10204
ZWE,AUS,11289
ZWE,PNG,12432
ZWE,NZL,12547
ZWE,VAN,13941
ZWE,SLB,13648
ZWE,FJI,14726
ZWE,MSI,15272
ZWE,PAL,11673
ZWE,FSM,14176
ZWE,WSM,14561
MWI,USA,12690
MWI,CAN,12537
MWI,BHS,12566
MWI,CUB,13201
MWI,HTI,12122
MWI,DOM,11876
MWI,JAM,12583
MWI,TTO,10802
MWI,BRB,10668
MWI,DMA,10866
MWI,GRN,10870
MWI,SLU,10854
MWI,SVG,10847
MWI,AAB,10993
MWI,SKN,11098
MWI,BLZ,13773
MWI,MEX,14937
MWI,GTM,13992
MWI,HND,13647
MWI,SLN,13839
MWI,NIC,13512
MWI,CRI,13241
MWI,PAN,12718
MWI,COL,12047
MWI,VEN,11394
MWI,GUY,10358
MWI,SUR,10024
MWI,ECU,12398
MWI,PER,11868
MWI,BRA,8715
MWI,BOL,10810
MWI,PRY,9504
MWI,CHL,10502
MWI,ARG,9387
MWI,URY,9175
MWI,UK,7831
MWI,IRL,8277
MWI,NLD,7750
MWI,BEL,7581
MWI,LUX,7483
MWI,FRA,7470
MWI,MNC,6854
MWI,LIE,7114
MWI,CHE,7087
MWI,ESP,7051
MWI,AND,6996
MWI,PRT,7223
MWI,GMY,7495
MWI,GFR,7480
MWI,GDR,7495
MWI,POL,7337
MWI,AUH,7005
MWI,AUT,7005
MWI,HUN,6838
MWI,CZE,7259
MWI,CZE,7259
MWI,SVK,6985
MWI,ITA,6396
MWI,SNM,6677
MWI,MLT,5796
MWI,ALB,6187
MWI,SRB,6493
MWI,MNE,6344
MWI,MKD,6248
MWI,HRV,6706
MWI,YUG,6493
MWI,BHI,6431
MWI,SLN,6842
MWI,GRC,5773
MWI,CYP,5347
MWI,BGR,6221
MWI,MDA,6696
MWI,ROU,6394
MWI,RUS,7586
MWI,EST,8059
MWI,LVA,7741
MWI,LTU,7504
MWI,UKR,7024
MWI,BLR,7377
MWI,ARM,6008
MWI,GEO,6020
MWI,AZE,6138
MWI,FIN,8163
MWI,SWE,8140
MWI,NOR,8287
MWI,DNK,7831
MWI,ISL,9753
MWI,CPV,7113
MWI,STP,3330
MWI,GNB,6067
MWI,GNQ,3103
MWI,GNB,6259
MWI,MLI,5377
MWI,SEN,6389
MWI,BEN,4030
MWI,MRT,6449
MWI,NER,4526
MWI,CIV,4804
MWI,GIN,5774
MWI,BFA,4777
MWI,LBR,5352
MWI,SLE,5695
MWI,GHA,4212
MWI,TGO,4169
MWI,CMR,3035
MWI,NGA,3967
MWI,GAB,3036
MWI,CAF,2523
MWI,TCD,3467
MWI,COG,2250
MWI,COD,2250
MWI,UGA,1465
MWI,KEN,1385
MWI,TAZ,996
MWI,ZAN,980
MWI,BDI,1216
MWI,RWA,1388
MWI,SOM,2116
MWI,DJI,2921
MWI,ETH,2517
MWI,ERI,3212
MWI,AGO,2306
MWI,MOZ,1448
MWI,ZMB,594
MWI,ZWE,527
MWI,ZAF,1442
MWI,TRA,1442
MWI,OFS,1939
MWI,NAM,2007
MWI,LSO,1892
MWI,BWA,1459
MWI,SWZ,1461
MWI,MDG,1597
MWI,COM,1074
MWI,MUS,2667
MWI,SEY,2592
MWI,MAR,6692
MWI,DZA,6342
MWI,TUN,5998
MWI,LBY,5467
MWI,SDN,3130
MWI,IRN,5674
MWI,TUR,5801
MWI,IRQ,5248
MWI,EGY,4796
MWI,SYR,5136
MWI,LBN,5136
MWI,JOR,4918
MWI,ISR,5013
MWI,SAU,4369
MWI,YAR,3333
MWI,YEM,3333
MWI,YPR,3065
MWI,KWT,4925
MWI,BHR,4750
MWI,QAT,4693
MWI,ARE,4706
MWI,OMN,4840
MWI,AFG,6445
MWI,TKM,6146
MWI,TJK,6761
MWI,KGZ,7425
MWI,UZB,7043
MWI,KAZ,7645
MWI,CHN,10297
MWI,TBT,7770
MWI,MNG,9848
MWI,TWN,10415
MWI,KOR,11165
MWI,PRK,11097
MWI,KOR,11165
MWI,JPN,12293
MWI,IND,6556
MWI,BTN,7506
MWI,PAK,6614
MWI,BGD,7372
MWI,MMR,7593
MWI,LKA,5524
MWI,NPL,7138
MWI,MDV,4704
MWI,THA,7914
MWI,KHM,8293
MWI,LAO,8281
MWI,VNM,8477
MWI,DRV,8737
MWI,RVN,8465
MWI,MYS,7708
MWI,SGP,7885
MWI,BRN,9145
MWI,PHL,10072
MWI,IDN,8032
MWI,ETM,9992
MWI,AUS,11369
MWI,PNG,12281
MWI,NZL,12786
MWI,VAN,13941
MWI,SLB,13530
MWI,FJI,14824
MWI,MSI,15007
MWI,PAL,11355
MWI,FSM,13910
MWI,WSM,14571
ZAF,USA,12989
ZAF,CAN,13011
ZAF,BHS,12473
ZAF,CUB,13049
ZAF,HTI,11904
ZAF,DOM,11669
ZAF,JAM,12321
ZAF,TTO,10468
ZAF,BRB,10407
ZAF,DMA,10599
ZAF,GRN,10568
ZAF,SLU,10597
ZAF,SVG,10575
ZAF,AAB,10807
ZAF,SKN,10912
ZAF,BLZ,13432
ZAF,MEX,14601
ZAF,GTM,13557
ZAF,HND,13219
ZAF,SLN,13390
ZAF,NIC,13036
ZAF,CRI,12726
ZAF,PAN,12212
ZAF,COL,11478
ZAF,VEN,11004
ZAF,GUY,9968
ZAF,SUR,9627
ZAF,ECU,11693
ZAF,PER,10935
ZAF,BRA,7915
ZAF,BOL,9867
ZAF,PRY,8465
ZAF,CHL,9285
ZAF,ARG,8204
ZAF,URY,7999
ZAF,UK,8897
ZAF,IRL,9303
ZAF,NLD,8868
ZAF,BEL,8680
ZAF,LUX,8598
ZAF,FRA,8533
ZAF,MNC,7938
ZAF,LIE,8245
ZAF,CHE,8187
ZAF,ESP,7958
ZAF,AND,7996
ZAF,PRT,8031
ZAF,GMY,8691
ZAF,GFR,8606
ZAF,GDR,8691
ZAF,POL,8596
ZAF,AUH,8209
ZAF,AUT,8209
ZAF,HUN,8067
ZAF,CZE,8455
ZAF,CZE,8455
ZAF,SVK,8198
ZAF,ITA,7526
ZAF,SNM,7819
ZAF,MLT,6920
ZAF,ALB,7403
ZAF,SRB,7726
ZAF,MNE,7558
ZAF,MKD,7486
ZAF,HRV,7895
ZAF,YUG,7726
ZAF,BHI,7640
ZAF,SLN,8020
ZAF,GRC,7025
ZAF,CYP,6697
ZAF,BGR,7478
ZAF,MDA,8009
ZAF,ROU,7682
ZAF,RUS,8951
ZAF,EST,9354
ZAF,LVA,9028
ZAF,LTU,8798
ZAF,UKR,8350
ZAF,BLR,8685
ZAF,ARM,7424
ZAF,GEO,7437
ZAF,AZE,7571
ZAF,FIN,9460
ZAF,SWE,9394
ZAF,NOR,9493
ZAF,DNK,9032
ZAF,ISL,10804
ZAF,CPV,7275
ZAF,STP,3696
ZAF,GNB,6232
ZAF,GNQ,3598
ZAF,GNB,6457
ZAF,MLI,5703
ZAF,SEN,6599
ZAF,BEN,4433
ZAF,MRT,6776
ZAF,NER,5097
ZAF,CIV,5022
ZAF,GIN,5919
ZAF,BFA,5239
ZAF,LBR,5464
ZAF,SLE,5819
ZAF,GHA,4523
ZAF,TGO,4533
ZAF,CMR,3617
ZAF,NGA,4388
ZAF,GAB,3446
ZAF,CAF,3398
ZAF,TCD,4367
ZAF,COG,2719
ZAF,COD,2719
ZAF,UGA,2825
ZAF,KEN,2822
ZAF,TAZ,2413
ZAF,ZAN,2398
ZAF,BDI,2451
ZAF,RWA,2671
ZAF,SOM,3523
ZAF,DJI,4363
ZAF,ETH,3948
ZAF,ERI,4634
ZAF,AGO,2479
ZAF,MOZ,433
ZAF,ZMB,1113
ZAF,ZWE,929
ZAF,MWI,1442
ZAF,TRA,0
ZAF,OFS,497
ZAF,NAM,1187
ZAF,LSO,454
ZAF,BWA,261
ZAF,SWZ,304
ZAF,MDG,2140
ZAF,COM,2217
ZAF,MUS,3056
ZAF,SEY,3699
ZAF,MAR,7458
ZAF,DZA,7297
ZAF,TUN,7059
ZAF,LBY,6550
ZAF,SDN,4483
ZAF,IRN,7115
ZAF,TUR,7146
ZAF,IRQ,6673
ZAF,EGY,6128
ZAF,SYR,6513
ZAF,LBN,6506
ZAF,JOR,6295
ZAF,ISR,6379
ZAF,SAU,5810
ZAF,YAR,4775
ZAF,YEM,4775
ZAF,YPR,4506
ZAF,KWT,6365
ZAF,BHR,6192
ZAF,QAT,6135
ZAF,ARE,6140
ZAF,OMN,6256
ZAF,AFG,7857
ZAF,TKM,7587
ZAF,TJK,8186
ZAF,KGZ,8847
ZAF,UZB,8474
ZAF,KAZ,9064
ZAF,CHN,11562
ZAF,TBT,9040
ZAF,MNG,11213
ZAF,TWN,11458
ZAF,KOR,12375
ZAF,PRK,12336
ZAF,KOR,12375
ZAF,JPN,13447
ZAF,IND,7893
ZAF,BTN,8756
ZAF,PAK,8006
ZAF,BGD,8570
ZAF,MMR,8648
ZAF,LKA,6552
ZAF,NPL,8416
ZAF,MDV,5750
ZAF,THA,8886
ZAF,KHM,9196
ZAF,LAO,9304
ZAF,VNM,9360
ZAF,DRV,9803
ZAF,RVN,9349
ZAF,MYS,8477
ZAF,SGP,8595
ZAF,BRN,9845
ZAF,PHL,10920
ZAF,IDN,8562
ZAF,ETM,10320
ZAF,AUS,10876
ZAF,PNG,12394
ZAF,NZL,11886
ZAF,VAN,13611
ZAF,SLB,13525
ZAF,FJI,14228
ZAF,MSI,15384
ZAF,PAL,11977
ZAF,FSM,14325
ZAF,WSM,14201
TRA,USA,12989
TRA,CAN,13011
TRA,BHS,12473
TRA,CUB,13049
TRA,HTI,11904
TRA,DOM,11669
TRA,JAM,12321
TRA,TTO,10468
TRA,BRB,10407
TRA,DMA,10599
TRA,GRN,10568
TRA,SLU,10597
TRA,SVG,10575
TRA,AAB,10807
TRA,SKN,10912
TRA,BLZ,13432
TRA,MEX,14601
TRA,GTM,13557
TRA,HND,13219
TRA,SLN,13390
TRA,NIC,13036
TRA,CRI,12726
TRA,PAN,12212
TRA,COL,11478
TRA,VEN,11004
TRA,GUY,9968
TRA,SUR,9627
TRA,ECU,11693
TRA,PER,10935
TRA,BRA,7915
TRA,BOL,9867
TRA,PRY,8465
TRA,CHL,9285
TRA,ARG,8204
TRA,URY,7999
TRA,UK,8897
TRA,IRL,9303
TRA,NLD,8868
TRA,BEL,8680
TRA,LUX,8598
TRA,FRA,8533
TRA,MNC,7938
TRA,LIE,8245
TRA,CHE,8187
TRA,ESP,7958
TRA,AND,7996
TRA,PRT,8031
TRA,GMY,8691
TRA,GFR,8606
TRA,GDR,8691
TRA,POL,8596
TRA,AUH,8209
TRA,AUT,8209
TRA,HUN,8067
TRA,CZE,8455
TRA,CZE,8455
TRA,SVK,8198
TRA,ITA,7526
TRA,SNM,7819
TRA,MLT,6920
TRA,ALB,7403
TRA,SRB,7726
TRA,MNE,7558
TRA,MKD,7486
TRA,HRV,7895
TRA,YUG,7726
TRA,BHI,7640
TRA,SLN,8020
TRA,GRC,7025
TRA,CYP,6697
TRA,BGR,7478
TRA,MDA,8009
TRA,ROU,7682
TRA,RUS,8951
TRA,EST,9354
TRA,LVA,9028
TRA,LTU,8798
TRA,UKR,8350
TRA,BLR,8685
TRA,ARM,7424
TRA,GEO,7437
TRA,AZE,7571
TRA,FIN,9460
TRA,SWE,9394
TRA,NOR,9493
TRA,DNK,9032
TRA,ISL,10804
TRA,CPV,7275
TRA,STP,3696
TRA,GNB,6232
TRA,GNQ,3598
TRA,GNB,6457
TRA,MLI,5703
TRA,SEN,6599
TRA,BEN,4433
TRA,MRT,6776
TRA,NER,5097
TRA,CIV,5022
TRA,GIN,5919
TRA,BFA,5239
TRA,LBR,5464
TRA,SLE,5819
TRA,GHA,4523
TRA,TGO,4533
TRA,CMR,3617
TRA,NGA,4388
TRA,GAB,3446
TRA,CAF,3398
TRA,TCD,4367
TRA,COG,2719
TRA,COD,2719
TRA,UGA,2825
TRA,KEN,2822
TRA,TAZ,2413
TRA,ZAN,2398
TRA,BDI,2451
TRA,RWA,2671
TRA,SOM,3523
TRA,DJI,4363
TRA,ETH,3948
TRA,ERI,4634
TRA,AGO,2479
TRA,MOZ,433
TRA,ZMB,1113
TRA,ZWE,929
TRA,MWI,1442
TRA,ZAF,0
TRA,OFS,497
TRA,NAM,1187
TRA,LSO,454
TRA,BWA,261
TRA,SWZ,304
TRA,MDG,2140
TRA,COM,2217
TRA,MUS,3056
TRA,SEY,3699
TRA,MAR,7458
TRA,DZA,7297
TRA,TUN,7059
TRA,LBY,6550
TRA,SDN,4483
TRA,IRN,7115
TRA,TUR,7146
TRA,IRQ,6673
TRA,EGY,6128
TRA,SYR,6513
TRA,LBN,6506
TRA,JOR,6295
TRA,ISR,6379
TRA,SAU,5810
TRA,YAR,4775
TRA,YEM,4775
