V1	V2	V3	V4	V5	v5ny	global_MF	ZV3	ZV4	Zv5ny	lokal_MF	FAC1_1	FAC1_2
Senegal	1996	997,4268	2107	0	8,3	-1,3373927246	-1,2098641688	-1,5166189888	-0,5749936569	-0,7923287702	-0,7923287702	-1,3373927246
Senegal	1997	1020,028	2114	0,008079196	8,0791959697	-1,3266801616	-1,1940684097	-1,5024012128	-0,5812012025	-0,6683166634	-0,6683166634	-1,3266801616
Senegal	1998	1001,8349	2107	0,0102667062	10,266706235	-1,3184018842	-1,2067833905	-1,5166189888	-0,5197029149	-0,4593483163	-0,4593483163	-1,3184018842
Senegal	1999	1009,9992	2154	0,0103389464	10,3389464042	-1,2749656719	-1,2010774406	-1,421156779	-0,5176720002	-0,2502442203	-0,2502442203	-1,2749656719
Senegal	2000	1040,0564	2164	0,0089493923	8,9493923437	-1,2699814534	-1,1800707555	-1,4008456706	-0,556737049	-0,2538730451	-0,2538730451	-1,2699814534
Senegal	2001	1031,0942	2174	0,0112967287	11,2967286871	-1,2429328392	-1,18633435	-1,3805345621	-0,4907455115	0,0894110049	0,0894110049	-1,2429328392
Senegal	2002	1010,0463	2144	0,0121731213	12,1731212837	-1,2670463905	-1,2010445228	-1,4414678875	-0,4661071613	0,0041717503	0,0041717503	-1,2670463905
Senegal	2003	1090,8003	2223	0,0134972825	13,4972825174	-1,163392182	-1,1446063369	-1,2810101307	-0,4288805253	0,9471962253	0,9471962253	-1,163392182
Senegal	2004	1072,0872	2248	0,0127783616	12,7783616445	-1,1539187406	-1,1576847406	-1,2302323596	-0,4490918145	0,801413629	0,801413629	-1,1539187406
Senegal	2005	1074,7045	2237	0,0139001538	13,9001537504	-1,1525047283	-1,1558555351	-1,2525745789	-0,4175544568	0,9571797583	0,9571797583	-1,1525047283
Senegal	2006	1062,9879	2310	0,0125904096	12,5904095555	-1,1050445833	-1,164044153	-1,1043034872	-0,4543757813	0,9133206376	0,9133206376	-1,1050445833
Senegal	2007	1075,9896	2342	0,015192571	15,1925709633	-1,0503099848	-1,1549573912	-1,0393079402	-0,3812202522	1,4983068015	1,4983068015	-1,0503099848
Senegal	2008	1101,1443	2439	0,0145462436	14,5462436153	-0,9653617274	-1,1373770158	-0,8422901882	-0,3993906928	1,8560164489	1,8560164489	-0,9653617274
Senegal	2009	1143,4767	2446	0,012906659	12,9066590077	-0,9615719346	-1,1077913127	-0,8280724123	-0,4454849431	1,8779627786	1,8779627786	-0,9615719346
Senegal	2010	1128,2751	2435	0,0119206513	11,9206512675	-0,9843845999	-1,1184155633	-0,8504146316	-0,4732049445	1,5979047155	1,5979047155	-0,9843845999
Spain	1986	4247,5465	3098	0,0225374616	22,5374616046	0,6032810782	1,0616129109	0,4962118586	-0,1747306167	-2,6693145278	-2,6693145278	0,6032810782
Spain	1987	4374,5011	3150	0,0259056554	25,9056553969	0,7157917478	1,1503402473	0,6018296225	-0,080039335	-2,0768706888	-2,0768706888	0,7157917478
Spain	1988	4628,6974	3208	0,0259707504	25,9707503811	0,8413894416	1,3279955716	0,7196340515	-0,0782092955	-1,295332391	-1,295332391	0,8413894416
Spain	1989	4720,5924	3240	0,0270180613	27,0180612559	0,9054779172	1,3922200942	0,7846295986	-0,0487658564	-0,9310981719	-0,9310981719	0,9054779172
Spain	1990	4924,0826	3260	0,0317193726	31,7193726442	1,0251300257	1,5344374179	0,8252518155	0,0834038549	-0,3142041142	-0,3142041142	1,0251300257
Spain	1991	4822,4486	3410	0,0381478807	38,1478806637	1,1817242384	1,4634064028	1,1299184422	0,2641308859	0,4026543898	0,4026543898	1,1817242384
Spain	1992	4802,9499	3405	0,0357191943	35,719194274	1,1498200431	1,4497789508	1,119762888	0,1958523243	0,2761585708	0,2761585708	1,1498200431
Spain	1993	4796,9842	3308	0,0414795988	41,4795988312	1,1165396857	1,445609581	0,922745136	0,3577967148	-0,0650573258	-0,0650573258	1,1165396857
Spain	1994	4798,31	3304	0,0432898817	43,2898816947	1,1297761567	1,4465361698	0,9146206927	0,4086898685	-0,0346778879	-0,0346778879	1,1297761567
Spain	1995	4683,5354	3217	0,0507667632	50,7667631753	1,088336005	1,366321317	0,7379140491	0,6188902115	-0,491688472	-0,491688472	1,088336005
Spain	1996	4805,5181	3357	0,0452165011	45,2165011115	1,1947600674	1,4515738408	1,0222695674	0,462853635	0,2929943954	0,2929943954	1,1947600674
Spain	1997	4826,2759	3302	0,0432723453	43,2723453447	1,1361729191	1,4660812655	0,910558471	0,4081968626	0,0090663727	0,0090663727	1,1361729191
Spain	1998	5106,5238	3337	0,0478566633	47,8566633089	1,2903625973	1,6619437999	0,9816473505	0,5370774943	0,8458837666	0,8458837666	1,2903625973
Spain	1999	5179,9604	3331	0,0511683358	51,1683357878	1,3367139881	1,7132679261	0,9694606855	0,6301797714	1,0454445679	1,0454445679	1,3367139881
Spain	2000	5124,9933	3360	0,0499170929	49,917092893	1,3341119906	1,674851954	1,0283629	0,5950031157	1,0500110713	1,0500110713	1,3341119906
Spain	2001	5134,6046	3332	0,0503021386	50,3021385943	1,3163667071	1,6815691982	0,9714917963	0,6058280483	0,9398111892	0,9398111892	1,3163667071
Spain	2002	5284,0978	3359	0,0610632442	61,0632441986	1,4805558191	1,7860485432	1,0263317891	0,9083590026	1,646469861	1,646469861	1,4805558191
Spain	2003	5221,2545	3297	0,0556279399	55,6279399232	1,3598299398	1,7421279714	0,9004029167	0,755554277	1,0740731483	1,0740731483	1,3598299398
Spain	2004	5034,0577	3246	0,0562511467	56,2511466733	1,2662537105	1,6112979467	0,7968162637	0,7730747195	0,4750751281	0,4750751281	1,2662537105
Spain	2005	4970,5532	3220	0,0679962192	67,9962192441	1,3307610393	1,5669152687	0,7440073817	1,1032683022	0,5323698959	0,5323698959	1,3307610393
Spain	2006	4923,5142	3227	0,0615455428	61,5455427843	1,2648475408	1,5340401686	0,7582251576	0,9219180416	0,3062208854	0,3062208854	1,2648475408
Spain	2007	4946,0389	3223	0,0640557329	64,0557329372	1,2906490974	1,5497824626	0,7501007142	0,9924879487	0,3960600364	0,3960600364	1,2906490974
Spain	2008	4723,9303	3208	0,0602773482	60,2773482058	1,1780844762	1,3945529201	0,7196340515	0,886264817	-0,2077613505	-0,2077613505	1,1780844762
Spain	2009	4682,7477	3205	0,0594974936	59,4974935815	1,1563122606	1,3657708011	0,713540719	0,8643404746	-0,3228926029	-0,3228926029	1,1563122606
Spain	2010	4522,5231	3183	0,054134203	54,134202988	1,0417870371	1,2537913849	0,6688562804	0,7135602963	-0,8833957461	-0,8833957461	1,0417870371
Sri Lanka	1986	630,5963	2291	0,0060666025	6,066602496	-1,3079375216	-1,4662384411	-1,1428945933	-0,6377819895	-0,6605857165	-0,6605857165	-1,3079375216
Sri Lanka	1987	611,9022	2231	0,004918633	4,918633012	-1,3753292829	-1,4793035659	-1,264761244	-0,6700552815	-1,1018572767	-1,1018572767	-1,3753292829
Sri Lanka	1988	623,8492	2246	0,0064603318	6,4603318301	-1,3450460448	-1,4709539237	-1,2342945813	-0,6267129307	-0,824679759	-0,824679759	-1,3450460448
Sri Lanka	1989	592,1008	2204	0,00545921	5,4592100095	-1,3995172544	-1,493142572	-1,3196012368	-0,6548578398	-1,2543653046	-1,2543653046	-1,3995172544
Sri Lanka	1990	593,0726	2167	0,0057533755	5,7533754862	-1,4283661475	-1,4924633904	-1,3947523381	-0,6465878567	-1,3571151416	-1,3571151416	-1,4283661475
Sri Lanka	1991	605,7021	2187	0,0078755331	7,8755330978	-1,3883660209	-1,4836367556	-1,3541301212	-0,5869268524	-0,998581717	-0,998581717	-1,3883660209
Sri Lanka	1992	626,0794	2153	0,0065625449	6,5625448879	-1,4233511921	-1,4693952586	-1,4231878899	-0,6238393771	-1,1488939549	-1,1488939549	-1,4233511921
Sri Lanka	1993	614,3016	2095	0,0037071237	3,7071237083	-1,5023345432	-1,4776266486	-1,5409923189	-0,704114892	-1,719048642	-1,719048642	-1,5023345432
Sri Lanka	1994	641,3795	2290	0,0043286512	4,3286511748	-1,321236463	-1,4587021673	-1,1449257041	-0,6866416598	-0,7828869068	-0,7828869068	-1,321236463
Sri Lanka	1995	689,5123	2221	0,0034301498	3,4301498444	-1,3743478127	-1,4250626211	-1,2850723524	-0,711901561	-0,8717304625	-0,8717304625	-1,3743478127
Sri Lanka	1996	692,8163	2240	0,0062519565	6,2519564607	-1,331673111	-1,4227534876	-1,2464812464	-0,6325710647	-0,4960866121	-0,4960866121	-1,331673111
Sri Lanka	1997	719,0415	2270	0,0109639277	10,9639277425	-1,25577103	-1,4044249501	-1,185547921	-0,5001016679	0,2364839033	0,2364839033	-1,25577103
Sri Lanka	1998	708,6036	2297	0,0104486655	10,4486654813	-1,2403002848	-1,411719897	-1,1307079282	-0,5145874271	0,2283936249	0,2283936249	-1,2403002848
Sri Lanka	1999	732,2831	2384	0,0106781499	10,6781498502	-1,1565017635	-1,3951705245	-0,9540012847	-0,5081358479	0,7037896036	0,7037896036	-1,1565017635
Sri Lanka	2000	749,5572	2315	0,0102875253	10,287525288	-1,2141738011	-1,3830978239	-1,094147933	-0,5191176211	0,5000850208	0,5000850208	-1,2141738011
Sri Lanka	2001	734,0114	2356	0,0090738954	9,073895448	-1,1944689647	-1,3939626325	-1,0108723884	-0,553236847	0,4455868421	0,4455868421	-1,1944689647
Sri Lanka	2002	729,8175	2331	0,0116449532	11,6449532336	-1,1940618041	-1,3968937084	-1,0616501595	-0,4809557456	0,5912651609	0,5912651609	-1,1940618041
Sri Lanka	2003	749,5405	2330	0,0109091192	10,9091192192	-1,1957041186	-1,3831094954	-1,0636812703	-0,5016425203	0,6191252765	0,6191252765	-1,1957041186
Sri Lanka	2004	745,5702	2348	0,011434526	11,4345259912	-1,1766920456	-1,3858842994	-1,0271212751	-0,4868715648	0,7182309139	0,7182309139	-1,1766920456
Sri Lanka	2005	716,4519	2350	0,0136349193	13,6349193367	-1,163798903	-1,4062347964	-1,0230590534	-0,4250110903	0,792355489	0,792355489	-1,163798903
Sri Lanka	2006	730,4481	2376	0	12,56	-1,1469925252	-1,3964529882	-0,9702501715	-0,4552306964	0,8554649922	0,8554649922	-1,1469925252
Sri Lanka	2007	773,982	2383	0	13,58	-1,118929247	-1,3660275685	-0,9560323956	-0,426555058	1,2202083007	1,2202083007	-1,118929247
Sri Lanka	2008	767,617	2443	0,0148435394	14,8435394178	-1,0579107118	-1,3704760051	-0,8341657449	-0,3910327056	1,5380137288	1,5380137288	-1,0579107118
Sri Lanka	2009	766,1804	2448	0,0122198518	12,2198517579	-1,0776360713	-1,3714800309	-0,8240101906	-0,4647934101	1,2820529855	1,2820529855	-1,0776360713
Sri Lanka	2010	816,8204	2465	0,0109033285	10,903328457	-1,0598938352	-1,3360882269	-0,7894813063	-0,5018053181	1,4847756513	1,4847756513	-1,0598938352
Sweden	1986	3341,8536	2975	0,0187539049	18,7539048967	0,1956948348	0,4286329429	0,2463852247	-0,2810991501	-1,5692955574	-1,5692955574	0,1956948348
Sweden	1987	3352,4577	2899	0,0212256257	21,2256256546	0,1557785478	0,4360440454	0,0920208005	-0,2116107474	-1,8015740556	-1,8015740556	0,1557785478
Sweden	1988	3480,1055	2951	0,0223085001	22,3085001309	0,2479420193	0,5252558526	0,1976385644	-0,1811674955	-1,3707662538	-1,3707662538	0,2479420193
Sweden	1989	3577,2604	2979	0,0211004624	21,100462355	0,289867799	0,5931564682	0,254509668	-0,2151295097	-1,1809303687	-1,1809303687	0,289867799
Sweden	1990	3525,677	2973	0,0212440166	21,2440166093	0,2707464533	0,5571053311	0,242323003	-0,2110937157	-1,2619620769	-1,2619620769	0,2707464533
Sweden	1991	3460,4452	2942	0,0238476958	23,8476957504	0,2482379579	0,5115154599	0,1793585668	-0,137895518	-1,3702610042	-1,3702610042	0,2482379579
Sweden	1992	3580,2281	3053	0,0242462881	24,2462880986	0,382600244	0,5952305649	0,4048118706	-0,1266897435	-0,7070415157	-0,7070415157	0,382600244
Sweden	1993	3607,4728	3137	0,0271766427	27,1766426934	0,489165824	0,614271621	0,5754251816	-0,0443075976	-0,1683501082	-0,1683501082	0,489165824
Sweden	1994	3737,5539	3087	0,0304573516	30,4573515926	0,5141997742	0,7051840379	0,4738696393	0,0479241889	-0,1097595169	-0,1097595169	0,5141997742
Sweden	1995	3609,6737	3088	0,0282590457	28,2590457006	0,4574616298	0,6158098087	0,4759007501	-0,0138776003	-0,3448562288	-0,3448562288	0,4574616298
Sweden	1996	3681,7715	3039	0,029996668	29,9966679584	0,4523256652	0,6661982606	0,3763763187	0,0349728189	-0,4132244863	-0,4132244863	0,4523256652
Sweden	1997	3764,6005	3087	0,0301982201	30,1982201025	0,519869837	0,7240866439	0,4738696393	0,0406391291	-0,0893707864	-0,0893707864	0,519869837
Sweden	1998	3805,804	3063	0,0318570061	31,8570061189	0,5263604597	0,7528833697	0,425122979	0,0872731958	-0,0822526435	-0,0822526435	0,5263604597
Sweden	1999	3892,9888	3115	0,0341984625	34,1984624694	0,6178734727	0,8138159793	0,530740743	0,1530994269	0,3545002324	0,3545002324	0,6178734727
Sweden	2000	3817,9505	3099	0,0340243723	34,0243723478	0,5803677771	0,7613724405	0,4982429694	0,1482051667	0,1873044152	0,1873044152	0,5803677771
Sweden	2001	3883,4101	3124	0,0352474742	35,2474742201	0,632204711	0,8071215189	0,5490207406	0,1825906834	0,4285464285	0,4285464285	0,632204711
Sweden	2002	4132,0197	3133	0,0359329379	35,9329379151	0,7196394628	0,9808723529	0,5673007382	0,2018613786	0,7855338186	0,7855338186	0,7196394628
Sweden	2003	4192,2937	3124	0,0384329351	38,4329351465	0,7522208795	1,0229972658	0,5490207406	0,2721447283	0,9185567544	0,9185567544	0,7522208795
Sweden	2004	4198,8285	3147	0,0388003904	38,8003903555	0,7772147542	1,0275643741	0,59573629	0,2824751329	1,046786587	1,046786587	0,7772147542
Sweden	2005	4169,6748	3122	0,0390105818	39,0105818388	0,7490070674	1,0071891364	0,5449585189	0,2883843241	0,9074540149	0,9074540149	0,7490070674
Sweden	2006	4211,0392	3091	0,0431648785	43,1648785271	0,7719750398	1,0360983136	0,4819940827	0,4051756081	0,9871457511	0,9871457511	0,7719750398
Sweden	2007	4193,2232	3089	0,0431388166	43,1388165831	0,7647526913	1,0236468843	0,477931861	0,404442919	0,956324157	0,956324157	0,7647526913
Sweden	2008	4262,1295	3128	0,045774411	45,7744109905	0,8423375046	1,0718048279	0,5571451839	0,4785383624	1,3247582667	1,3247582667	0,8423375046
Sweden	2009	4175,5922	3126	0,0447802468	44,7802468268	0,8060808653	1,0113247498	0,5530829623	0,4505890564	1,1740622216	1,1740622216	0,8060808653
Sweden	2010	4241,7352	3151	0,0455870656	45,5870656374	0,8543762499	1,0575514498	0,6038607334	0,473271453	1,3986719549	1,3986719549	0,8543762499
Switzerland	1986	4565,4558	3427	0,0366216177	36,6216177079	1,1065814432	1,2837966318	1,1644473266	0,2212224891	-1,0414476983	-1,0414476983	1,1065814432
Switzerland	1987	4540,3083	3440	0,0377181491	37,7181490897	1,1201706042	1,2662212884	1,1908517676	0,2520496827	-0,8508586068	-0,8508586068	1,1201706042
Switzerland	1988	4543,7481	3439	0,0357448793	35,7448793234	1,1025832035	1,2686253312	1,1888206567	0,1965744177	-1,0279107468	-1,0279107468	1,1025832035
Switzerland	1989	4534,8327	3422	0,0331014508	33,1014508498	1,0615707516	1,2623944448	1,1542917724	0,1222587323	-1,304416679	-1,304416679	1,0615707516
Switzerland	1990	4519,2265	3441	0,0299248581	29,9248580998	1,04470717	1,2514874232	1,1928828784	0,0329540017	-1,4678361451	-1,4678361451	1,04470717
Switzerland	1991	4525,3394	3350	0,0366340077	36,6340077046	1,0286857323	1,2557596696	1,0080517915	0,2215708137	-1,2810611656	-1,2810611656	1,0286857323
Switzerland	1992	4437,7247	3420	0,0363783785	36,3783784812	1,0605978885	1,1945266071	1,1502295507	0,2143842145	-0,8613176148	-0,8613176148	1,0605978885
Switzerland	1993	4279,1601	3358	0,0359869138	35,9869138245	0,9569174011	1,0837073488	1,0243006783	0,2033788234	-0,8617109318	-0,8617109318	0,9569174011
Switzerland	1994	4173,2236	3332	0,0365535582	36,5535581992	0,9083437763	1,0096693582	0,9714917963	0,2193091069	-0,7293455011	-0,7293455011	0,9083437763
Switzerland	1995	4138,4963	3311	0,0377501624	37,7501623503	0,8907942437	0,9853987857	0,9288384686	0,2529496834	-0,6511520151	-0,6511520151	0,8907942437
Switzerland	1996	4111,4494	3340	0,0373449099	37,3449098703	0,9040592641	0,9664959701	0,9877406831	0,24155667	-0,5191585111	-0,5191585111	0,9040592641
Switzerland	1997	4027,1128	3318	0,0374839317	37,4839316574	0,861465156	0,9075539397	0,9430562445	0,2454650411	-0,445448924	-0,445448924	0,861465156
Switzerland	1998	4062,5073	3327	0,0377976255	37,7976254845	0,882486783	0,9322908119	0,9613362421	0,2542840321	-0,4458768915	-0,4458768915	0,882486783
Switzerland	1999	3950,8583	3324	0,043894491	43,8944909817	0,901713836	0,8542604106	0,9552429096	0,4256874737	0,2576449165	0,2576449165	0,901713836
Switzerland	2000	3942,4965	3440	0,044962651	44,9626509957	1,0084868659	0,8484164298	1,1908517676	0,4557170525	0,833904578	0,833904578	1,0084868659
Switzerland	2001	3941,4028	3380	0,042345455	42,3454550033	0,9330883682	0,8476520535	1,0689851169	0,3821388506	0,3710073015	0,3710073015	0,9330883682
Switzerland	2002	3959,3518	3436	0,0444934476	44,4934475725	1,0058172232	0,8601964352	1,1827273242	0,4425261626	0,7477640874	0,7477640874	1,0058172232
Switzerland	2003	3912,3394	3432	0,0474552315	47,4552314613	1,0151107298	0,8273399256	1,1746028808	0,5257918919	1,0662432378	1,0662432378	1,0151107298
Switzerland	2004	3865,3926	3412	0,0460899734	46,0899734216	0,9717663525	0,7945292633	1,1339806639	0,4874098861	0,9538327471	0,9538327471	0,9717663525
Switzerland	2005	3806,7603	3386	0,044573893	44,5738930254	0,9184551846	0,7535517185	1,0811717819	0,4447877554	0,8252722056	0,8252722056	0,9184551846
Switzerland	2006	3851,539	3432	0,0485601468	48,5601467854	1,0070624522	0,7848471168	1,1746028808	0,5568547863	1,2687126389	1,2687126389	1,0070624522
Switzerland	2007	3890,6615	3428	0,0515002032	51,5002031746	1,0416395506	0,812189452	1,1664784374	0,6395096823	1,4308531724	1,4308531724	1,0416395506
Switzerland	2008	3975,7007	3445	0,0521874006	52,1874005553	1,0875769715	0,8716225226	1,2010073218	0,6588291173	1,4054327838	1,4054327838	1,0875769715
Switzerland	2009	3998,5966	3465	0,0494322822	49,432282167	1,0867517956	0,8876242446	1,2416295387	0,5813734519	1,212643222	1,212643222	1,0867517956
Switzerland	2010	4077,3549	3448	0,050755631	50,7556310114	1,1073473915	0,9426676553	1,2071006543	0,6185772489	1,1142305398	1,1142305398	1,1073473915
Thailand	1986	1212,1788	2096	0,0012580951	1,2580950822	-1,3466460182	-1,0597760825	-1,5389612081	-0,7729653424	-1,5943537011	-1,5943537011	-1,3466460182
Thailand	1987	1204,9769	2068	0,0017264279	1,7264279179	-1,3686156875	-1,0648094205	-1,5958323117	-0,7597989276	-1,6324903232	-1,6324903232	-1,3686156875
Thailand	1988	1211,1141	2081	0,0018805234	1,8805233652	-1,3542478879	-1,060520191	-1,5694278707	-0,7554667852	-1,5967684669	-1,5967684669	-1,3542478879
Thailand	1989	1235,3288	2061	0,001903797	1,9037970165	-1,3640551643	-1,0435967725	-1,6100500876	-0,7548124844	-1,5796090194	-1,5796090194	-1,3640551643
Thailand	1990	1311,4001	2180	0,002413771	2,4137710273	-1,2347494941	-0,99043128	-1,3683478971	-0,7404753958	-1,2462441988	-1,2462441988	-1,2347494941
Thailand	1991	1414,8203	2260	0,0030758329	3,0758329252	-1,1294859468	-0,9181519071	-1,2058590295	-0,721862604	-0,9130412853	-0,9130412853	-1,1294859468
Thailand	1992	1509,9385	2271	0,0043903659	4,3903658917	-1,0800792037	-0,8516747213	-1,1835168102	-0,6849066511	-0,6733361882	-0,6733361882	-1,0800792037
Thailand	1993	1568,6917	2265	0,0036212156	3,6212156096	-1,0747707158	-0,8106126807	-1,1957034753	-0,7065300583	-0,5982375534	-0,5982375534	-1,0747707158
Thailand	1994	1610,6553	2363	0,0042555091	4,2555090647	-0,9724745297	-0,7812847284	-0,9966546125	-0,6886979311	-0,3551520776	-0,3551520776	-0,9724745297
Thailand	1995	1628,4024	2415	0,0045574305	4,5574304819	-0,91984329	-0,7688814526	-0,8910368485	-0,6802099023	-0,2358406346	-0,2358406346	-0,91984329
Thailand	1996	1600,1502	2558	0,0125303553	12,5303553044	-0,7336660833	-0,7886266407	-0,6005879977	-0,4560641087	0,1932009777	0,1932009777	-0,7336660833
Thailand	1997	1588,0914	2539	0,0150335082	15,0335082099	-0,7310422552	-0,7970544188	-0,6391791037	-0,3856920424	0,2289920286	0,2289920286	-0,7310422552
Thailand	1998	1560,7736	2600	0,0155971648	15,5971648004	-0,6816568201	-0,8161465638	-0,5152813422	-0,3698457556	0,2858135106	0,2858135106	-0,6816568201
Thailand	1999	1576,0724	2558	0,0113641771	11,3641771164	-0,7512760073	-0,8054543811	-0,6005879977	-0,4888493088	0,1079207436	0,1079207436	-0,7512760073
Thailand	2000	1677,6148	2604	0,0094765665	9,4765665372	-0,6987024672	-0,7344873844	-0,5071568988	-0,5419164053	0,3004986601	0,3004986601	-0,6987024672
Thailand	2001	1631,5369	2578	0,0113425352	11,3425352476	-0,7178846829	-0,766690781	-0,5599657808	-0,4894577347	0,2403576827	0,2403576827	-0,7178846829
Thailand	2002	1685,6644	2630	0,0207729797	20,7729797005	-0,5723977042	-0,7288615972	-0,4543480168	-0,2243361511	0,7417724827	0,7417724827	-0,5723977042
Thailand	2003	1680,572	2642	0,0164321931	16,432193137	-0,6026338326	-0,732420626	-0,4299746867	-0,3463702942	0,6004370226	0,6004370226	-0,6026338326
Thailand	2004	1681,3144	2651	0,0160009941	16,0009941262	-0,5985613551	-0,7319017699	-0,4116946891	-0,3584927519	0,6000951913	0,6000951913	-0,5985613551
Thailand	2005	1711,3465	2720	0,0503400457	30,52	-0,3998371502	-0,710912627	-0,2715480408	0,0496854468	1,2559489638	1,2559489638	-0,3998371502
Thailand	2006	1762,6424	2796	0,0260487908	26,0487907696	-0,3595923624	-0,6750624209	-0,1171836166	-0,0760153171	1,3090343879	1,3090343879	-0,3595923624
Thailand	2007	1844,7773	2766	0,0301371251	30,1371250944	-0,3242985818	-0,6176591373	-0,1781169419	0,0389215425	1,5601050031	1,5601050031	-0,3242985818
Thailand	2008	1693,4438	2757	0,0181324523	18,1324523111	-0,4847542308	-0,7234246501	-0,1963969395	-0,2985702772	0,8502933298	0,8502933298	-0,4847542308
Thailand	2009	1635,8995	2734	0,0272126356	27,2126356465	-0,4398727327	-0,7636418022	-0,243112489	-0,0432957143	1,0210096206	1,0210096206	-0,4398727327
Thailand	2010	1657,8667	2756	0,0282412329	28,2412329287	-0,4052271126	-0,7482891396	-0,1984280504	-0,0143783773	1,1295938433	1,1295938433	-0,4052271126
Togo	1994	653,7419	2042	0,0018498443	1,8498442751	-1,5528961158	-1,4500622061	-1,6486411937	-0,7563292778	-1,4329085003	-1,4329085003	-1,5528961158
Togo	1995	613,504	2046	0,002621726	2,621726032	-1,5544210885	-1,4781840835	-1,6405167503	-0,7346290796	-1,2389222092	-1,2389222092	-1,5544210885
Togo	1996	542,1021	2112	0,0030361048	3,0361047573	-1,5151235151	-1,5280861776	-1,5064634345	-0,7229794968	-1,0588525081	-1,0588525081	-1,5151235151
Togo	1997	555,051	2154	0,0030331899	3,0331898808	-1,4752427261	-1,5190363172	-1,421156779	-0,7230614438	-0,7258415469	-0,7258415469	-1,4752427261
Togo	1998	532,6432	2123	0,0027369469	2,7369469479	-1,5111632112	-1,5346969109	-1,4841212152	-0,7313898313	-1,2141849963	-1,2141849963	-1,5111632112
Togo	1999	533,3732	2149	0,0031028483	3,102848336	-1,4853234841	-1,534186721	-1,4313123333	-0,7211031098	-0,8531435895	-0,8531435895	-1,4853234841
Togo	2000	562,796	2171	0,0025581383	2,5581382727	-1,462621482	-1,513623412	-1,3866278947	-0,7364167459	-0,8335491667	-0,8335491667	-1,462621482
Togo	2001	561,1833	2155	0,0043378957	4,3378956811	-1,4608363709	-1,5147505123	-1,4191256682	-0,6863817656	0,0289963095	0,0289963095	-1,4608363709
Togo	2002	564,5252	2157	0,0056239342	5,6239341807	-1,446564335	-1,5124148909	-1,4150634465	-0,6502268881	0,7623351384	0,7623351384	-1,446564335
Togo	2003	586,7907	2199	0,0027925262	2,7925261517	-1,4293647645	-1,4968537493	-1,329756791	-0,7298273125	-0,3871510375	-0,3871510375	-1,4293647645
Togo	2004	576,3208	2246	0,0043493996	4,3493996412	-1,3780890613	-1,5041710607	-1,2342945813	-0,6860583505	0,6797697174	0,6797697174	-1,3780890613
Togo	2005	593,4283	2238	0,0047741217	4,7741216534	-1,3760807591	-1,4922147951	-1,2505434681	-0,674117983	0,9692646577	0,9692646577	-1,3760807591
Togo	2006	610,2808	2283	0	4,3	-1,3367060061	-1,4804367466	-1,15914348	-0,6874471409	1,0880868781	1,0880868781	-1,3367060061
Togo	2007	607,8978	2295	0,0040931955	4,0931955452	-1,3289631101	-1,4821022022	-1,1347701499	-0,6932611113	1,0331690008	1,0331690008	-1,3289631101
Togo	2008	603,0359	2316	0,0035830804	3,5830803631	-1,3169504877	-1,4855001368	-1,0921168222	-0,7076021686	0,8520349463	0,8520349463	-1,3169504877
Togo	2009	611,2149	2340	0,0035401703	3,5401703218	-1,2943017662	-1,4797839132	-1,0433701619	-0,7088085145	1,0247189267	1,0247189267	-1,2943017662
Togo	2010	607,9487	2370	0,0037612427	3,7612426922	-1,2675107255	-1,4820666286	-0,9824368365	-0,702593425	1,3061779796	1,3061779796	-1,2675107255
Trinidad and Tobago	1986	2042,839	3027	0,0504410438	50,4410438153	0,1410759471	-0,4792357396	0,3520029886	0,6097331423	1,8373941338	1,8373941338	0,1410759471
Trinidad and Tobago	1987	1824,4907	2935	0,0600977511	60,0977511304	0,0843070361	-0,6318372449	0,1651407909	0,8812157377	1,5547031462	1,5547031462	0,0843070361
Trinidad and Tobago	1988	1503,7831	2779	0,0404583564	40,4583563837	-0,3211786987	-0,8559766705	-0,1517125009	0,329086147	-0,1529158957	-0,1529158957	-0,3211786987
Trinidad and Tobago	1989	1496,3015	2680	0,0689060677	68,9060676513	-0,1525947548	-0,8612054881	-0,3527924746	1,128847208	0,4896250171	0,4896250171	-0,1525947548
Trinidad and Tobago	1990	1429,5106	2626	0,0309443603	30,9443603458	-0,5601318428	-0,9078849992	-0,4624724602	0,0616156466	-1,1625398604	-1,1625398604	-0,5601318428
Trinidad and Tobago	1991	1676,1567	2668	0,0332149524	33,2149524166	-0,430676624	-0,7355064363	-0,3771658047	0,1254496439	-0,6008915792	-0,6008915792	-0,430676624
Trinidad and Tobago	1992	1524,7805	2568	0,0345292162	34,5292161961	-0,5495316663	-0,8413017917	-0,5802768892	0,1623980291	-1,125153485	-1,125153485	-0,5495316663
Trinidad and Tobago	1993	1493,0636	2546	0,0298397482	29,8397481502	-0,6199840875	-0,8634684249	-0,6249613278	0,0305612742	-1,4171908115	-1,4171908115	-0,6199840875
Trinidad and Tobago	1994	1356,7307	2550	0,0262260209	26,2260209028	-0,6893747783	-0,9587501641	-0,6168368844	-0,0710327806	-1,7108469802	-1,7108469802	-0,6893747783
Trinidad and Tobago	1995	1391,1467	2596	0,0358143879	35,8143879334	-0,5534521144	-0,9346971561	-0,5234057856	0,198528539	-1,1498512395	-1,1498512395	-0,5534521144
Trinidad and Tobago	1996	1378,0794	2640	0,0339735531	33,9735530891	-0,5360777809	-0,9438297651	-0,4340369084	0,1467764661	-1,0690077896	-1,0690077896	-0,5360777809
